merchant_id,day,txn_count,txn_volume,avg_txn_value,refund_rate,dispute_rate,category_entropy,geo_entropy,dominant_category,dominant_geo,true_drift,true_drift_any,drift_kind,archetype
R0005,41,64,134257.16,2097.77,0.05038011271919286,0.0060368703974244785,1.5782,0.9896,electronics,jaipur,0,0,none,normal
R0005,42,73,148028.1,2027.78,0.04731997559192284,0.007701189938941143,1.2843,1.4161,electronics,jaipur,0,0,none,normal
R0005,43,66,132609.3,2009.23,0.06949553473909945,0.005923459862340603,1.4524,0.9295,electronics,jaipur,0,0,none,normal
R0005,44,65,136626.54,2101.95,0.05253747952730949,0.006701712634018041,1.4753,1.4229,electronics,jaipur,0,0,none,normal
R0005,45,73,143961.44,1972.07,0.047633677869863764,0.007302960592738299,1.3753,1.2147,electronics,jaipur,0,0,none,normal
R0005,46,64,127651.37,1994.55,0.053977054106417836,0.009320679876977406,1.3038,1.3648,electronics,jaipur,0,0,none,normal
R0005,47,62,129606.53,2090.43,0.06217086005897329,0.008129286775572005,1.5381,1.5463,electronics,jaipur,0,0,none,normal
R0005,48,68,140427.0,2065.1,0.06400774069296802,0.007949121964699052,1.43,1.3357,electronics,jaipur,0,0,none,normal
R0005,49,75,155068.87,2067.58,0.056195232573837336,0.0070583935734672126,1.325,1.016,electronics,jaipur,0,0,none,normal
R0005,50,71,147098.91,2071.82,0.050624182281908806,0.006929618187118302,1.3116,1.4124,electronics,jaipur,0,0,none,normal
R0005,51,69,144162.56,2089.31,0.0723314269947585,0.007813375924940823,1.5206,0.9799,electronics,jaipur,0,0,none,normal
R0005,52,69,145667.51,2111.12,0.06492967548090885,0.0071742193102244944,1.1005,1.0362,electronics,jaipur,0,0,none,normal
R0005,53,69,137955.32,1999.35,0.07479579070646171,0.007527061057403968,1.3166,1.3499,electronics,jaipur,0,0,none,normal
R0005,54,69,154450.3,2238.41,0.05795189822279267,0.0073534918352859335,1.3077,1.2777,electronics,jaipur,0,0,none,normal
R0005,55,66,130343.23,1974.9,0.06714992138020622,0.00779214860011713,1.2873,1.2454,electronics,jaipur,0,0,none,normal
R0005,56,59,122527.75,2076.74,0.05287004555228671,0.008094594875783836,1.114,1.3062,electronics,jaipur,0,0,none,normal
R0005,57,72,150107.44,2084.83,0.052684128376162764,0.007541328768914955,1.2267,1.3102,electronics,jaipur,0,0,none,normal
R0005,58,63,115297.4,1830.12,0.05923375913573595,0.007906419685645755,1.2531,1.3404,electronics,jaipur,0,0,none,normal
R0005,59,56,102822.87,1836.12,0.05647420700752211,0.00838249986554137,1.285,1.1332,electronics,jaipur,0,0,none,normal
R0005,60,61,115506.3,1893.55,0.058363041213001725,0.005473618246907437,0.9901,1.2926,electronics,jaipur,0,0,none,normal
R0005,61,72,167624.04,2328.11,0.06278926467713213,0.0091686322649938,1.3422,1.0056,electronics,jaipur,0,0,none,normal
R0005,62,70,129104.6,1844.35,0.05783384312945225,0.008459553580573759,1.153,1.3387,electronics,jaipur,0,0,none,normal
R0005,63,68,133717.12,1966.43,0.05836086541166652,0.007007852246240142,1.1249,1.2218,electronics,jaipur,0,0,none,normal
R0005,64,60,117717.55,1961.96,0.06179715641742615,0.006793746053724357,1.2601,0.9973,electronics,jaipur,0,0,none,normal
R0005,65,63,115102.55,1827.02,0.05307566648003777,0.007181254106474197,1.3812,1.3317,electronics,jaipur,0,0,none,normal
R0005,66,71,155740.56,2193.53,0.059951434953936705,0.007782234572940367,1.3086,1.247,electronics,jaipur,0,0,none,normal
R0005,67,59,113993.41,1932.09,0.060770995505298415,0.005195484611860619,1.4213,1.4827,electronics,jaipur,0,0,none,normal
R0005,68,69,129027.24,1869.96,0.05566380250336326,0.006332139668242906,1.3113,1.5502,electronics,jaipur,0,0,none,normal
R0005,69,58,106051.45,1828.47,0.053737203349692494,0.007940875879909274,1.1457,1.1833,electronics,jaipur,0,0,none,normal
R0005,70,69,138484.73,2007.03,0.054185890401406527,0.009268513268741717,1.3245,1.6974,electronics,jaipur,0,0,none,normal
R0005,71,63,134841.89,2140.35,0.05157903254980987,0.007113376970070187,1.2391,1.2639,electronics,jaipur,0,0,none,normal
R0005,72,64,119438.83,1866.23,0.06273268368978549,0.007344407948348324,1.4239,1.4887,electronics,jaipur,0,0,none,normal
R0005,73,61,142772.33,2340.53,0.051488903995554815,0.005704588785325547,1.3534,1.3913,electronics,jaipur,0,0,none,normal
R0005,74,64,120692.93,1885.83,0.053427541433028684,0.004655381750779916,1.2433,1.3789,electronics,jaipur,0,0,none,normal
R0005,75,70,144673.84,2066.77,0.052430830943142465,0.0065222123624329624,1.3825,1.1078,electronics,jaipur,0,0,none,normal
R0005,76,73,126062.73,1726.89,0.04720753467923913,0.005331473985404603,1.3023,1.4943,electronics,jaipur,0,0,none,normal
R0005,77,69,138193.29,2002.8,0.06194544943165012,0.008060550635381504,1.2622,1.4428,electronics,jaipur,0,0,none,normal
R0005,78,60,125833.25,2097.22,0.059585054663461715,0.005970767945711783,1.1597,1.5321,electronics,jaipur,0,0,none,normal
R0005,79,72,140877.88,1956.64,0.06144920825202343,0.008835385051469465,1.1903,1.52,electronics,jaipur,0,0,none,normal
R0005,80,62,134267.49,2165.6,0.060477303898109805,0.007965561351680623,1.1615,1.2249,electronics,jaipur,0,0,none,normal
R0005,81,61,123808.2,2029.64,0.05943070345748195,0.0074081135498726735,1.3007,1.0724,electronics,jaipur,0,0,none,normal
R0005,82,64,143481.56,2241.9,0.0608257784013069,0.0076220061986610015,1.3155,1.2742,electronics,jaipur,0,0,none,normal
R0005,83,65,139917.02,2152.57,0.05290156873156266,0.007760651442728751,1.099,1.3037,electronics,jaipur,0,0,none,normal
R0005,84,53,108107.05,2039.76,0.06496872320107668,0.007117945123582703,1.1685,1.5746,electronics,jaipur,0,0,none,normal
R0005,85,62,117678.3,1898.04,0.0575215766946088,0.007783969984335152,1.3738,1.0589,electronics,jaipur,0,0,none,normal
R0005,86,58,120863.84,2083.86,0.05417383801406021,0.006679861840266393,1.2816,1.3394,electronics,jaipur,0,0,none,normal
R0005,87,71,143361.18,2019.17,0.059358130596142276,0.007828034239466626,1.2354,0.8925,electronics,jaipur,0,0,none,normal
R0005,88,65,123316.77,1897.18,0.062032573779041394,0.00716184240877633,1.3804,1.4015,electronics,jaipur,0,0,none,normal
R0005,89,63,130127.66,2065.52,0.05532613114767319,0.009310257232826614,1.2671,1.4652,electronics,jaipur,0,0,none,normal
R0005,90,57,121695.25,2135.0,0.06331597611880709,0.005421846670959331,1.1731,1.2748,electronics,jaipur,0,0,none,normal
R0005,91,62,111318.53,1795.46,0.06539863355723011,0.006024855824454494,1.2663,1.448,electronics,jaipur,0,0,none,normal
R0005,92,57,121179.83,2125.96,0.0636413014421034,0.007925401998498066,1.2929,1.4301,electronics,jaipur,0,0,none,normal
R0005,93,68,124353.28,1828.72,0.0472987604993578,0.006419756879573771,1.3113,1.0979,electronics,jaipur,0,0,none,normal
R0005,94,63,135005.05,2142.94,0.0571709224974319,0.006917443379621978,1.3016,1.1921,electronics,jaipur,0,0,none,normal
R0005,95,58,108992.82,1879.19,0.06487001362679111,0.008478767339831567,1.2383,1.1387,electronics,jaipur,0,0,none,normal
R0005,96,65,124550.99,1916.17,0.06406932295465764,0.0064724476826731586,1.2799,1.7002,electronics,jaipur,0,0,none,normal
R0005,97,74,139449.51,1884.45,0.0690925035616081,0.0076226324224509985,1.4202,1.357,electronics,jaipur,0,0,none,normal
R0005,98,64,129727.28,2026.99,0.05378167078467324,0.008191576385156274,1.3448,1.4497,electronics,jaipur,0,0,none,normal
R0005,99,69,132782.88,1924.39,0.05749777193440015,0.007291031024530471,1.1951,1.001,electronics,jaipur,0,0,none,normal
R0005,100,67,144843.68,2161.85,0.06742961529263028,0.004843088196972257,1.2799,1.0463,electronics,jaipur,0,0,none,normal
R0005,101,66,119101.45,1804.57,0.06411688852734225,0.007508111386023367,1.0405,1.0823,electronics,jaipur,0,0,none,normal
R0005,102,61,127884.6,2096.47,0.06782061583690599,0.006858594280214793,1.4593,1.4458,electronics,jaipur,0,0,none,normal
R0005,103,62,119902.82,1933.92,0.06928891931888037,0.009153752680580024,1.4265,1.2653,electronics,jaipur,0,0,none,normal
R0005,104,72,151217.29,2100.24,0.04952884687989055,0.007420395750620088,1.3103,1.5575,electronics,jaipur,0,0,none,normal
R0005,105,66,141494.55,2143.86,0.05470638996227156,0.007599553132503735,0.9529,1.4942,electronics,jaipur,0,0,none,normal
R0005,106,55,105206.19,1912.84,0.05061931590866009,0.002803326635665429,1.3154,1.129,electronics,jaipur,0,0,none,normal
R0005,107,70,143588.28,2051.26,0.059779565403962176,0.008723687075071134,1.0136,1.199,electronics,jaipur,0,0,none,normal
R0005,108,59,115550.24,1958.48,0.05201832836515634,0.007533584367216249,1.3439,1.64,electronics,jaipur,0,0,none,normal
R0005,109,77,158288.07,2055.69,0.06541543973760698,0.008004083318901612,1.0856,1.0889,electronics,jaipur,0,0,none,normal
R0005,110,70,135578.22,1936.83,0.06438022404175524,0.0057870533234496415,1.313,1.3967,electronics,jaipur,0,0,none,normal
R0005,111,70,127452.35,1820.75,0.062022243543882555,0.005700110465443216,1.2963,1.487,electronics,jaipur,0,0,none,normal
R0005,112,71,130515.49,1838.25,0.054421155494334794,0.006241096330004369,1.0959,1.4648,electronics,jaipur,0,0,none,normal
R0005,113,64,119084.61,1860.7,0.05805783145652605,0.007105920369348716,1.3776,1.0524,electronics,jaipur,0,0,none,normal
R0005,114,63,116495.33,1849.13,0.062310838088299444,0.008833810999362889,1.4063,1.2744,electronics,jaipur,0,0,none,normal
R0005,115,67,136873.35,2042.89,0.06875063780890492,0.007392789901161715,1.294,1.2114,electronics,jaipur,0,0,none,normal
R0005,116,59,118758.1,2012.85,0.05141393637807501,0.006719333972642701,1.4462,1.4796,electronics,jaipur,0,0,none,normal
R0005,117,70,134710.25,1924.43,0.05394661213720297,0.00840919576747029,1.5258,1.2074,electronics,jaipur,0,0,none,normal
R0005,118,75,159147.61,2121.97,0.059635530415014376,0.009236753961362348,1.2524,1.5468,electronics,jaipur,0,0,none,normal
R0005,119,71,148553.44,2092.3,0.05731823528742402,0.007196606913983585,1.3889,1.2235,electronics,jaipur,0,0,none,normal
R0005,120,60,124282.41,2071.37,0.05779353368150517,0.008032305457407468,1.3016,1.476,electronics,jaipur,0,0,none,normal
R0005,121,67,119021.99,1776.45,0.057015858236721804,0.006229338902477612,1.173,1.2412,electronics,jaipur,0,0,none,normal
R0005,122,60,132848.8,2214.15,0.06487367946507513,0.007417221001057757,1.5042,1.0651,electronics,jaipur,0,0,none,normal
R0005,123,56,109350.98,1952.7,0.06147749347236275,0.008206496053437436,0.9802,1.5097,electronics,jaipur,0,0,none,normal
R0005,124,66,122087.02,1849.8,0.054213740768930374,0.005844448336353473,1.2728,1.3724,electronics,jaipur,0,0,none,normal
R0005,125,69,137118.9,1987.23,0.053649890107497294,0.006017677305109943,1.4459,1.3948,electronics,jaipur,0,0,none,normal
R0005,126,77,138642.02,1800.55,0.06224734330118758,0.006947851076815509,1.3811,1.3097,electronics,jaipur,0,0,none,normal
R0005,127,66,146465.78,2219.18,0.06854736666640525,0.0072779681027821674,1.133,1.1206,electronics,jaipur,0,0,none,normal
R0005,128,66,124786.4,1890.7,0.05644182382335932,0.008348950435708111,1.2443,1.201,electronics,jaipur,0,0,none,normal
R0005,129,69,135422.81,1962.65,0.05749211129075872,0.007690647666768767,1.3463,1.4635,electronics,jaipur,0,0,none,normal
R0005,130,60,116027.61,1933.79,0.057421688004195046,0.007817100149593987,1.4082,1.4157,electronics,jaipur,0,0,none,normal
R0005,131,66,128274.37,1943.55,0.05484821320476983,0.006690722956111937,1.2364,1.1325,electronics,jaipur,0,0,none,normal
R0005,132,64,126514.89,1976.8,0.0602661870849877,0.006351085945902371,1.397,1.1084,electronics,jaipur,0,0,none,normal
R0005,133,79,169972.96,2151.56,0.0413224760921532,0.008020407971002999,1.355,1.3586,electronics,jaipur,0,0,none,normal
R0005,134,57,120436.04,2112.91,0.05438992679007151,0.00755945662918358,1.2797,1.1103,electronics,jaipur,0,0,none,normal
R0005,135,62,127145.66,2050.74,0.054058134500484765,0.0042086924092011105,1.2949,1.4251,electronics,jaipur,0,0,none,normal
R0005,136,59,119560.88,2026.46,0.050602305096035916,0.007713665985879689,1.3825,1.2296,electronics,jaipur,0,0,none,normal
R0005,137,64,131895.6,2060.87,0.05201046208573364,0.0050866020594528254,1.3285,1.3339,electronics,jaipur,0,0,none,normal
R0005,138,73,150731.28,2064.81,0.05693356475628214,0.005602649374536521,1.3684,1.1876,electronics,jaipur,0,0,none,normal
R0005,139,76,173557.4,2283.65,0.054077425331226885,0.007333277043931603,1.4286,1.4447,electronics,jaipur,0,0,none,normal
R0005,140,56,114114.47,2037.76,0.05668204318090212,0.00500459621122668,1.393,1.1923,electronics,jaipur,0,0,none,normal
R0005,141,59,108700.24,1842.38,0.06705372868340671,0.008249333815117235,1.0855,0.8017,electronics,jaipur,0,0,none,normal
R0005,142,55,100095.64,1819.92,0.053679178776950304,0.007783653705402432,1.194,1.535,electronics,jaipur,0,0,none,normal
R0005,143,69,143358.18,2077.65,0.05159321837589588,0.008265943308173047,1.3707,1.4246,electronics,jaipur,0,0,none,normal
R0005,144,64,132061.07,2063.45,0.0671340417221963,0.00782337153323797,1.2991,1.4768,electronics,jaipur,0,0,none,normal
R0005,145,76,145207.74,1910.63,0.054138883255180244,0.00709728890333968,1.1709,1.3139,electronics,jaipur,0,0,none,normal
R0005,146,73,148980.12,2040.82,0.04927103042703974,0.008491117958842333,1.3603,1.4022,electronics,jaipur,0,0,none,normal
R0005,147,61,131085.0,2148.93,0.057398545348959905,0.007282144859856159,1.4277,1.1369,electronics,jaipur,0,0,none,normal
R0005,148,62,123538.03,1992.55,0.047048656960926666,0.00847790166543705,1.1893,1.2792,electronics,jaipur,0,0,none,normal
R0005,149,68,150543.48,2213.87,0.06754030130219749,0.007581094531297484,1.3643,1.4353,electronics,jaipur,0,0,none,normal
R0005,150,71,134683.1,1896.95,0.05752426293413396,0.006106038138795722,1.2219,1.3004,electronics,jaipur,0,0,none,normal
R0005,151,63,122917.06,1951.06,0.060564065879595515,0.007738147564593305,1.2378,1.5593,electronics,jaipur,0,0,none,normal
R0005,152,65,133702.87,2056.97,0.05985543434457823,0.006097276496717659,1.1311,1.7299,electronics,jaipur,0,0,none,normal
R0005,153,67,132207.04,1973.24,0.06624287934071552,0.009132492641619801,1.1466,1.0461,electronics,jaipur,0,0,none,normal
R0005,154,70,139738.8,1996.27,0.06451358375292608,0.008472671166751072,1.3801,1.643,electronics,jaipur,0,0,none,normal
R0005,155,60,125817.55,2096.96,0.051589832947566736,0.006681704588811975,1.3355,1.331,electronics,jaipur,0,0,none,normal
R0005,156,67,137084.73,2046.04,0.0457048849539122,0.006591006893604538,1.4164,1.3189,electronics,jaipur,0,0,none,normal
R0005,157,58,123552.31,2130.21,0.05722064274060482,0.007832997941713537,1.1863,1.3472,electronics,jaipur,0,0,none,normal
R0005,158,61,110017.68,1803.57,0.054896770294346135,0.006819506018619562,1.1242,1.5105,electronics,jaipur,0,0,none,normal
R0005,159,73,144260.59,1976.17,0.060226118457520024,0.009546810474150414,1.2092,1.302,electronics,jaipur,0,0,none,normal
R0005,160,66,132942.68,2014.28,0.06878002936335595,0.009009047220147988,1.4155,1.6113,electronics,jaipur,0,0,none,normal
R0005,161,70,149757.16,2139.39,0.045328577543158194,0.007834693523558629,1.3215,1.5552,electronics,jaipur,0,0,none,normal
R0005,162,65,116333.08,1789.74,0.05205975308873407,0.004672951414767111,1.4244,1.5164,electronics,jaipur,0,0,none,normal
R0005,163,58,117140.76,2019.67,0.06847937087451662,0.007344626866406161,1.5818,1.1105,electronics,jaipur,0,0,none,normal
R0005,164,67,144230.3,2152.69,0.07405678950556746,0.008689714975688313,1.3016,1.0945,electronics,jaipur,0,0,none,normal
R0005,165,66,142207.66,2154.66,0.05318343013817765,0.009114126163465675,1.3998,1.3747,electronics,jaipur,0,0,none,normal
R0005,166,73,143393.94,1964.3,0.062341797159734966,0.0078120121047749085,1.4981,1.6458,electronics,jaipur,0,0,none,normal
R0005,167,60,122805.43,2046.76,0.057584493589882824,0.006975735768593311,1.0965,1.2855,electronics,jaipur,0,0,none,normal
R0005,168,61,100039.02,1639.98,0.06151596151275369,0.004845374311030492,1.3509,1.2624,electronics,jaipur,0,0,none,normal
R0005,169,66,124185.27,1881.59,0.056777080234085966,0.007417833435118674,1.3249,1.3504,electronics,jaipur,0,0,none,normal
R0005,170,64,129614.8,2025.23,0.05601459687397393,0.006109536455629623,0.9277,1.3122,electronics,jaipur,0,0,none,normal
R0005,171,77,154700.0,2009.09,0.06002734372868594,0.006954193406137335,1.1381,1.5839,electronics,jaipur,0,0,none,normal
R0005,172,73,147096.38,2015.02,0.05075195019607771,0.008768232463230415,1.5186,1.4342,electronics,jaipur,0,0,none,normal
R0005,173,70,140647.11,2009.24,0.04860503633852723,0.008747221155426272,1.529,1.1857,electronics,jaipur,0,0,none,normal
R0005,174,57,123094.16,2159.55,0.05181651751105582,0.007517312559264369,1.3562,1.5078,electronics,jaipur,0,0,none,normal
R0005,175,71,141509.09,1993.09,0.05674050520452971,0.009687099304679394,1.5434,1.1503,electronics,jaipur,0,0,none,normal
R0005,176,61,134733.48,2208.75,0.05535235395045101,0.007994035521834971,1.2377,1.3425,electronics,jaipur,0,0,none,normal
R0005,177,52,97365.56,1872.41,0.053935747253901885,0.005024013444690144,1.2742,1.4626,electronics,jaipur,0,0,none,normal
R0005,178,63,128283.46,2036.25,0.05721892842959463,0.00798763474264756,1.3601,1.3267,electronics,jaipur,0,0,none,normal
R0005,179,63,117593.26,1866.56,0.048858489714201425,0.006256479829928251,1.3381,1.4223,electronics,jaipur,0,0,none,normal
R0005,180,64,136883.45,2138.8,0.05585349079835425,0.007529687151874895,1.2525,1.3595,electronics,jaipur,0,0,none,normal
R0005,181,63,136865.97,2172.48,0.05900573142967108,0.00703600982273178,1.1844,1.2861,electronics,jaipur,0,0,none,normal
R0005,182,59,121599.54,2061.01,0.05940494708907729,0.008043616461790222,1.4533,1.1776,electronics,jaipur,0,0,none,normal
R0005,183,60,112533.62,1875.56,0.06065445399429,0.00807551174137404,1.4553,0.986,electronics,jaipur,0,0,none,normal
R0005,184,75,156164.71,2082.2,0.054910029462527786,0.008573098863515222,1.1974,0.9786,electronics,jaipur,0,0,none,normal
R0005,185,70,133185.73,1902.65,0.05927101782758127,0.007640752532396943,1.0644,1.2047,electronics,jaipur,0,0,none,normal
R0005,186,69,144840.04,2099.13,0.0494581214003124,0.007293072565479009,1.4142,0.9489,electronics,jaipur,0,0,none,normal
R0005,187,61,114756.79,1881.26,0.060063253694007626,0.00668402550140185,1.3465,1.4015,electronics,jaipur,0,0,none,normal
R0005,188,65,128744.77,1980.69,0.049102026816221125,0.006859055127594071,1.4032,1.3697,electronics,jaipur,0,0,none,normal
R0005,189,62,121439.9,1958.71,0.04642769213795738,0.007799736809032365,1.1747,1.1648,electronics,jaipur,0,0,none,normal
R0005,190,66,126232.29,1912.61,0.06065725437591597,0.0062098826640183905,1.2873,1.5587,electronics,jaipur,0,0,none,normal
R0005,191,65,118960.1,1830.16,0.05485703957526202,0.007636265303736479,1.2781,1.3158,electronics,jaipur,0,0,none,normal
R0005,192,64,143304.64,2239.13,0.061537646342041286,0.006894513045577351,1.1428,1.4811,electronics,jaipur,0,0,none,normal
R0005,193,65,134902.74,2075.43,0.04797293065593271,0.008710943554797698,1.4521,1.0639,electronics,jaipur,0,0,none,normal
R0005,194,67,137911.15,2058.38,0.05211461686335062,0.007544345597968711,1.0991,1.307,electronics,jaipur,0,0,none,normal
R0005,195,63,134022.52,2127.34,0.05823942127163998,0.007559419179464972,1.4311,1.4294,electronics,jaipur,0,0,none,normal
R0005,196,70,134441.95,1920.6,0.07314368969486669,0.007671630993160736,1.5336,1.6338,electronics,jaipur,0,0,none,normal
R0005,197,67,122419.29,1827.15,0.061834100306958004,0.008940720773763353,1.3504,1.2837,electronics,jaipur,0,0,none,normal
R0005,198,60,134555.71,2242.6,0.054115433484133814,0.010034758101584133,1.7142,1.2507,electronics,jaipur,0,0,none,normal
R0005,199,73,152559.18,2089.85,0.06446840829889988,0.0057012434699434044,1.2434,1.376,electronics,jaipur,0,0,none,normal
R0005,200,72,155866.68,2164.82,0.05744542102903199,0.00952450323919803,1.2422,1.2587,electronics,jaipur,0,0,none,normal
R0005,201,64,130238.41,2034.98,0.0582180499267835,0.007696507060812407,1.3471,1.0411,electronics,jaipur,0,0,none,normal
R0005,202,61,130146.27,2133.55,0.05430758583481968,0.007800005816292934,1.4617,1.1298,electronics,jaipur,0,0,none,normal
R0005,203,63,124394.87,1974.52,0.04550011951149438,0.00609048372937518,1.0305,1.2028,electronics,jaipur,0,0,none,normal
R0005,204,64,123303.24,1926.61,0.05121266284396448,0.0068788307375598386,1.088,1.4286,electronics,jaipur,0,0,none,normal
R0005,205,69,139215.56,2017.62,0.05333218877179374,0.007053200730136586,1.3923,1.3663,electronics,jaipur,0,0,none,normal
R0005,206,69,147685.78,2140.37,0.0542843210110364,0.007712986127721239,1.2874,1.4,electronics,jaipur,0,0,none,normal
R0005,207,70,139228.38,1988.98,0.048927877719335294,0.007489918173926236,1.4591,1.2938,electronics,jaipur,0,0,none,normal
R0005,208,65,131459.99,2022.46,0.06744827442301934,0.009637852848401114,1.0389,1.3351,electronics,jaipur,0,0,none,normal
R0005,209,59,120147.14,2036.39,0.04761704529722152,0.007180209220952565,1.265,1.0243,electronics,jaipur,0,0,none,normal
R0005,210,53,99833.73,1883.66,0.05144211951555819,0.0063325654906758845,1.3087,1.1682,electronics,jaipur,0,0,none,normal
R0005,211,63,136934.23,2173.56,0.0541380312682823,0.007494761569046091,1.1055,1.5534,electronics,jaipur,0,0,none,normal
R0005,212,68,140908.94,2072.19,0.04537033374666205,0.007800465131754061,1.2371,1.3658,electronics,jaipur,0,0,none,normal
R0005,213,76,176506.94,2322.46,0.0640864671950666,0.00696177299418514,1.2965,1.4447,electronics,jaipur,0,0,none,normal
R0005,214,59,110915.44,1879.92,0.047925608912564394,0.008303952336080493,1.2971,1.2119,electronics,jaipur,0,0,none,normal
R0005,215,69,124591.1,1805.67,0.04887033513013653,0.007699816130318349,1.11,1.5458,electronics,jaipur,0,0,none,normal
R0005,216,67,118778.67,1772.82,0.06137699879327272,0.005974573591970866,1.4337,1.1585,electronics,jaipur,0,0,none,normal
R0005,217,62,115040.36,1855.49,0.050309044246547176,0.00838241890317666,1.2508,1.4644,electronics,jaipur,0,0,none,normal
R0005,218,65,131502.86,2023.12,0.06580392174895341,0.006200073116332871,1.5628,1.2376,electronics,jaipur,0,0,none,normal
R0005,219,67,131835.42,1967.69,0.058725609083345225,0.007420249047975881,1.1285,1.3277,electronics,jaipur,0,0,none,normal
R0005,220,71,138447.27,1949.96,0.06108676960040663,0.007192453330234548,1.3327,1.3807,electronics,jaipur,0,0,none,normal
R0005,221,68,142018.1,2088.5,0.05217925115053514,0.005152170508029473,1.2253,1.417,electronics,jaipur,0,0,none,normal
R0005,222,73,143493.28,1965.66,0.059121464445257114,0.007213815791643124,1.3989,1.4342,electronics,jaipur,0,0,none,normal
R0005,223,64,131070.36,2047.97,0.05558879668572736,0.005868409729469395,1.0945,1.1862,electronics,jaipur,0,0,none,normal
R0005,224,63,127890.77,2030.01,0.05730005512943459,0.00786773993972355,1.2743,1.5247,electronics,jaipur,0,0,none,normal
R0005,225,74,150128.32,2028.76,0.05949495081971463,0.007229270309240996,1.2551,1.3081,electronics,jaipur,0,0,none,normal
R0005,226,58,121562.89,2095.91,0.03593690352481104,0.006788792701040809,1.5454,1.6522,electronics,jaipur,0,0,none,normal
R0005,227,64,123945.17,1936.64,0.06378549185021935,0.007842983870613546,1.5248,1.3388,electronics,jaipur,0,0,none,normal
R0005,228,66,132422.91,2006.41,0.0503740005081468,0.005269497667469843,1.2584,1.3504,electronics,jaipur,0,0,none,normal
R0005,229,61,128253.2,2102.51,0.05110194048453463,0.007127718942740771,1.2734,1.1827,electronics,jaipur,0,0,none,normal
R0005,230,57,100677.79,1766.28,0.05030457329848016,0.008342018514207045,1.2525,1.2591,electronics,jaipur,0,0,none,normal
R0005,231,71,134842.68,1899.19,0.05892210447823438,0.010933814536888718,1.386,1.5839,electronics,jaipur,0,0,none,normal
R0005,232,56,110857.52,1979.6,0.05756397668978734,0.00789696494593593,1.2516,1.4534,electronics,jaipur,0,0,none,normal
R0005,233,63,138892.29,2204.64,0.05730010168157951,0.008987975752473176,1.1127,1.287,electronics,jaipur,0,0,none,normal
R0005,234,69,135619.05,1965.49,0.04444732226448238,0.007733667548568484,1.2215,1.5794,electronics,jaipur,0,0,none,normal
R0005,235,66,124254.88,1882.65,0.0641121748627465,0.008132165585342315,1.2963,1.1933,electronics,jaipur,0,0,none,normal
R0005,236,67,138147.78,2061.91,0.05796738022773352,0.008248936373360266,1.215,1.1467,electronics,jaipur,0,0,none,normal
R0005,237,70,139585.95,1994.08,0.05250979548390527,0.007032122574730164,1.4635,1.3201,electronics,jaipur,0,0,none,normal
R0005,238,69,148718.18,2155.34,0.05645720516302302,0.0060911565117242935,1.3067,1.3727,electronics,jaipur,0,0,none,normal
R0005,239,69,131252.8,1902.21,0.06318547266599144,0.008597237808796903,1.4324,1.4343,electronics,jaipur,0,0,none,normal
R0006,0,83,154827.03,1865.39,0.01382083698802611,0.0021299437685181988,1.4948,1.4989,beauty,delhi,0,0,none,normal
R0006,1,82,152429.22,1858.89,0.010395117943547114,0.0023164521688819432,1.4913,1.1727,beauty,delhi,0,0,none,normal
R0006,2,92,161302.28,1753.29,0.01264462599105996,0.0025972885359073954,1.2113,1.1649,beauty,delhi,0,0,none,normal
R0006,3,69,124217.31,1800.25,0.011285209959586978,0.0017203928739543495,1.2793,1.2624,beauty,delhi,0,0,none,normal
R0006,4,84,150620.6,1793.1,0.013076917825340234,0.0018088937315084274,1.3636,1.3694,beauty,delhi,0,0,none,normal
R0006,5,86,148928.31,1731.72,0.012395770687987463,0.0017549925455122455,1.1046,1.4488,beauty,delhi,0,0,none,normal
R0006,6,86,141122.41,1640.96,0.012390649816127426,0.0019627706357839775,1.2021,1.5603,beauty,delhi,0,0,none,normal
R0006,7,90,163652.63,1818.36,0.011195817772895182,0.0016854749714769563,1.2413,1.7211,beauty,delhi,0,0,none,normal
R0006,8,85,147321.7,1733.2,0.013839420687673881,0.0021156580472915677,1.2461,1.4109,beauty,delhi,0,0,none,normal
R0006,9,88,165638.98,1882.26,0.012762785077287874,0.002056314346019675,1.1235,1.3524,beauty,delhi,0,0,none,normal
R0006,10,91,147303.84,1618.72,0.009039923177472752,0.001989842851977934,1.4289,1.225,beauty,delhi,0,0,none,normal
R0006,11,81,146024.65,1802.77,0.014094160902609459,0.0021355721793390988,1.3655,1.3333,beauty,delhi,0,0,none,normal
R0006,12,85,160943.0,1893.45,0.012458432598215937,0.0021545408330317546,1.3009,1.2909,beauty,delhi,0,0,none,normal
R0006,13,83,155655.13,1875.36,0.012718126942457608,0.0024939249449743833,0.9683,1.6169,beauty,delhi,0,0,none,normal
R0006,14,69,123986.34,1796.9,0.012300667606007534,0.0014403039028683439,1.3806,1.2772,beauty,delhi,0,0,none,normal
R0006,15,85,152491.8,1794.02,0.010797717908202758,0.0017768791073512354,1.3655,1.3209,beauty,delhi,0,0,none,normal
R0006,16,77,143892.55,1868.73,0.011289059979123436,0.002275481924694145,1.3084,1.4704,beauty,delhi,0,0,none,normal
R0006,17,85,161521.39,1900.25,0.012598550022446328,0.0017398715442280392,1.0181,1.3335,beauty,delhi,0,0,none,normal
